,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review,reviewers_Id
62,ChIJYQy97hsW0i0RXgxBuN15rsE,Tegenungan Waterfall,Steven Tuhy,5,"A picturesque waterfall in the heart of the Balinese jungle. The amount of water tumbling over the rocks was impressive. As a very popular attraction; be sure to get here early. Lots of picture opportunities on the wall down, you don’t have to stop at the first one. Be careful waking across the bamboo bridges, they can be slick.",1903
63,ChIJYQy97hsW0i0RXgxBuN15rsE,Tegenungan Waterfall,Gaurav Sharma,5,One word...Beautiful. one of the finest waterfall of Bali. The place is easily accessible by road. But be ready to climb the stairs up and down to reach the actual waterfall. Advise to carry a water bottle and reach here either early morning or in afternoon. There are couple of spots while going down to the waterfall. Have fun. :),808
64,ChIJYQy97hsW0i0RXgxBuN15rsE,Tegenungan Waterfall,shiva shakti,5,"This place was wonderful. The full force of waterfall makes it majestic. One of the waterfalls where you can take a swim also. Though it is bordered for dangerous area.
Change room is available.
Lots of restaurants once you enter the area serves a limited menu but with a nice view of the waterfall.
Entry fee was IDR 30k.
A day club facing waterfall from where you could hear loud music.",2426
65,ChIJE4Bi4H4i0i0R83X6AGpQQ_Q,Alas Harum Bali,Lex Royal,4,"Lovely place.
Lack on customer service skills especially near bar and pool.
Whirlpool was very cool, usually  warm water.
They charge for a towel if you don't rent a bed.
We didn't plan to swim but you want to get in pool after long walk around and activities.
But they shouldn't charge for towel.
I believe there is a minimum spent at bar.
Very clean.
Beautiful place.
The sculptures are amazing   👏🏽",1206
66,ChIJE4Bi4H4i0i0R83X6AGpQQ_Q,Alas Harum Bali,M Maung,4,"It's a busy place and I recommend that you go early in the morning. Great setting and a lot of good picture spots. Entrance fee is 50k per person. They won't let you bring any food or water inside. I guess they want to sell you the drinks inside. You can rent the costume and gowns for pictures for your perfect Instagram posts. You can have a drink in hot tub or have a nice cup of coffee while enjoying the view. If you are into adventure, you can go on swings for extra a few bucks.",1250
67,ChIJE4Bi4H4i0i0R83X6AGpQQ_Q,Alas Harum Bali,Y T,4,"Lovely place ! Beautiful scenery. Unfortunately was raining when I went but overall still enjoyed the experience.
Customer service skills was excellent . Everyone greets you with a smile and there were so many of them. There are swings you can try or just take a walk around the rice terrace. You can event rent dresses to wear when you want to get on the Bali swing - which would be additional charges. Everything else, you can walk around and take multiples photos. Overall beautiful place! Be prepared to be walking up and down staircases.",2117
68,ChIJE4Bi4H4i0i0R83X6AGpQQ_Q,Alas Harum Bali,Casian Vasile,5,"We've really enjoyed this place despite the insane heat. It is packed with interesting activities and insane views but i feel the prices for the swings and rope bikes are a bit too high. We had a lot of fun even just visiting and we made a lot of nice photos. The road to Alas Harum is also nice, packed with artisan shops, statues, woodwork, paintings and other stuff. It is worth visiting by scooter so that you have the mobility and can jump from one shop to another and see if you find something interesting.",429
69,ChIJE4Bi4H4i0i0R83X6AGpQQ_Q,Alas Harum Bali,Deanna Connelly,5,"We visited twice because it was so much fun. Lots of beautiful places to explore, also gorgeous if you just want to sit and enjoy the view. We tried many of their cocktails, coffee and food, and it was all great. It's not cheap, but worth it for the location. Also loved swimming in the pools. Got an Angel Swing pic done on one of the days too!",514
70,ChIJNyp2FiCP0S0RNamdBru46Bg,Sekumpul Waterfall,Talia Shaban,5,"Our first Bali waterfall experience and it was so much more than we could have expected! Kadek was such a kind and caring guide (even loaning his flip flops to my friend who didn’t have waterproof shoes). There were hardly any other visitors and we got to swim in each of the waterfalls pools on our own! A few tips: park at the little restaurant/accommodation just before the small trail goes down, it is very steep and narrow and the guides will drive you back to your scooter or car after the hike, this is included in the price. I’d also recommend wearing shoes that you don’t mind getting wet because the rocks are very slippery and it was much easier to walk over them in shoes and you will do quite a bit of walking through mid-calf rocky water. The guides also offer to carry your backpacks and they will take all your videos and pictures for the day! I’d highly recommend going to see all 3 falls as the hidden fall was the best for swimming.",1955
71,ChIJNyp2FiCP0S0RNamdBru46Bg,Sekumpul Waterfall,Lukey Cannon,5,"Gorgeous waterfall. Have to pay a guide to accompany you for 150k (to the base of the waterfall) or 250k (down and back up the other side to stand at the top). Very steep and lots of stairs, great fun and just an absolutely other worldly view of the falls",1237
72,ChIJNyp2FiCP0S0RNamdBru46Bg,Sekumpul Waterfall,Marek Małysa,1,"This place is beautifull but local people make it a horrible experience. We were on a scooters, first we went there from the Fiji Warung side. As soon as we turn in to the street, about five people started to follow us and told us that we have to pay for ""local guide"". But we went to Warung to get some drinks first. We were there for about 30 minutes but don't worry-local guides will wait for you even that long:) we paid for a parking 2000IDR per scooter, and then fun started. We wanted to buy tickets to see waterfall, but when we refused to pay for a ""local guide"" they started to be very rude and agressive. They even said that something may happen to our scooters if we leave them. We ended up leaving after long argue with them, none of them had any guide ID or even some sort of proof that they are legit workers. We didn't want to support local cheaters, as soon as they see tourist they just see money.
Then we tried from the other side, when you drive there, you can see plenty of signs and every single one says OFFICIAL parking or OFFICIAL entrance (obviously). We used the main gate, and as soon as you pass it some people try to stop you because it's OFFICIAL parking. Ignore them and don't even stop, follow the road and at the end there is a shop/coffee place. We bought there 2 bottles of water and the lady let us park there. Then there is a desk that looks kind of official, at least people who are there, have some ID that they are some kind of guides. If you want to see waterfall from top, buy the cheapest ticket. If you want to go down and swim in the waterfall you have to pay for a guide (obviously it's goverment regulation- according to them).
After all I can say that it's worth to go and see that waterfall but seriously, insted of having some respect for the tourists, local people around the waterfall just want to cheat you and get as much of your money as they can.",1286
73,ChIJNyp2FiCP0S0RNamdBru46Bg,Sekumpul Waterfall,Greg Orrock,5,"Sekumpul Waterfall is a true natural wonder that captivates visitors with its beauty and power. Tucked away in the northern mountains of Bali, the journey to reach the waterfall is as magical as the destination itself. As you make your way down the winding path, the sounds and scents of nature envelop you, and the lush greenery that surrounds you is a testament to the enduring power of the natural world.

Upon arriving at the waterfall, you are greeted by a breathtaking sight that seems almost otherworldly. The water cascades down the rocks in a shimmering curtain of mist and rainbows, creating a mesmerizing, almost hypnotic effect that fills you with a sense of wonder and awe.",839
74,ChIJNyp2FiCP0S0RNamdBru46Bg,Sekumpul Waterfall,Alston Barretto,5,"Amazing waterfall, its a must to visit this place.

Can be a hit or miss with the weather, we were couple minutes away and it started pouring but luckily we love the rain in Bali.

The staff maintaining the place are awesome the moped ride to the waterfall was unexpected. There are 300 steps down to the waterfall though.

Our guide Yoga was amazing. Came well prepared with raincoats and his photography skills 👌🏾He was kind enough to carry our bags as we decided to get wet and enjoy the rain and waterfall of course.

Once we got up we got to sip on some amazing tender coconuts.

Also the waterfall was super clean and well maintained. Just be careful while climbing the rocks they are super slippery.",173
